hip_id,name,ra,dec,mag,parallax,distance_pc,bv
37428,,115.24379284893105,23.018473787485007,5.93,2.813392295222187,355.44278759071005,1.561
37441,,115.30130628928843,48.13095057524972,5.58,9.446847631136604,105.85541749440542,1.011
37447,,115.31146191996875,-9.551220883265277,3.94,22.38391398947461,44.674939354673235,1.022
37450,,115.31576735727117,-38.53346255159287,5.41,5.2199449557051905,191.5729013400879,-0.130
37478,,115.39646649854372,3.6246902652216346,5.95,5.21032904001894,191.92645844807623,-0.032
37504,,115.45573667976751,-72.60603326581551,3.93,22.437703394578442,44.56784112056794,1.033
37508,,115.46585898114219,13.480351509494598,5.79,3.9204345664280607,255.07376364939768,1.669
37521,,115.51340060203538,14.208461835326624,5.55,2.7257722973450464,366.86850217606906,1.642
37590,,115.70061905431116,-26.351459652829647,5.64,9.901778462074917,100.99195854867168,0.990
37606,,115.7374002183504,-45.17557765915933,5.04,42.82131840134725,23.352854076733376,0.765
37609,,115.75141319798449,58.71012644008447,4.93,12.696738350532655,78.76038494233032,0.104
37623,,115.79981596726813,-36.05002656107269,5.6,5.140683744809608,194.5266524146072,-0.130
37648,,115.88487487913042,-28.410753989502773,4.63,4.13844615795041,241.63658576997312,1.632
